Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDm 633 ;;0;0;;FR.A;CORRISP;MASCIA; ;28/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626011;;"[*Lettera] 1954 ottobre 9, Torino [a Giuseppe Raimondi] / A. Masciotta. - 1954. - 1 c. ; 296 x 207 mm + 1 busta. ((Lettera ds. su carta intestata ""Ospedale Maria Vittoria"".";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 634 ;;0;0;;FR.A;CORRISP;GIACOB; ;28/02/93;;;CI 8, L 5, CP 11;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626015;;"[*Cartoline intestate, lettere e cartoline postali 1916 settembre 24] - 1919 febbraio 23, Roma [etc.] [a Giuseppe] Raimondi / Francesco Giacobbe. - [1916]-1919. - 40 p. su 24 c. ; 282 x 179 mm + 5 buste. ((Cinque cartoline intestate ""Cronache spirituali"", una cartolina intestata ""Cronache d'attualita"", una cartolina intestata ""Primavera"", una cartolina intestata ""R.R. esercito italiano"". - Prima data tratta dal timbro postale, due cartoline e una lettera senza data.- Il fascicolo contiene anche cartolina postale firmata da Giacobbe Olindo, fratello di F. G. (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 635 ;;0;0;;FR.A;CORRISP;MARSAM; ;28/02/93;;;L 8;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626014;;"[*Lettere] 1950 ottobre 12 - [1961] novembre 19, Bologna [a Giuseppe] Raimondi / Anna Maria Marsigli. - 1950-[1961]. - 14 p. su 8 c. ; 290 x 229 mm + 8 buste. ((Seconda data tratta dal timbro postale, due lettere senza data. - Il fascicolo contiene anche lettera del 5 marzo 1962 su carta intestata ""25. anniversario della guerra di Spagna"" con un appello firmato dal Comitato promotore, Garosci, Nitti, Scotti (2 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 636 ;;0;0;;FR.A;CORRISP;APOLU; ;28/02/93;;;L 19, R 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626020;;"[*Lettere] 1950 febbraio 13 - 1964 settembre 14, Venezia [a] Giuseppe Raimondi / Umbro Apollonio. - Archivio storico d'arte contemporanea della Biennale [e] ""La biennale"". [Lettere] 1960 febbraio 25 - [1962 dopo il 19 maggio], Bologna [a] Umbro Apollonio / Giuseppe Raimondi. - 1950-1964. - 22 c. ; 287 x 225 mm + 19 buste + dattiloscritto (5 c.). ((Lettere su carta intestata dei due enti. - Lettera del 19 maggio 1960 della Redazione della Biennale, lettere del 5 novembre 1960, 19 maggio 1962, 31 maggio 1962, di diversi esponenti dell'Ente autonomo la Biennale di Venezia. - Lettere di G. R., una indirizzata al direttore de ""La biennale"", minute ds. non firmate. - Ultima lettera di G. R. senza data. - Allegato scritto di U. A. su G. R.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 637 ;;0;0;;FR.A;CORRISP;DONIF; ;28/02/93;;;L 7, R 5 (4 lettere e 1 telegramma);A ACQUISTO;Mat. document.-manoscr;Carteggio;3626017;;"[*Lettere] 1963 marzo 5 - 1970 dicembre 2, London [a] Giuseppe Raimondi / Filippo Donini. [Lettere e telegramma] 1963 febbraio 19 - 1970 dicembre 1, Bologna [a] Filippo Donini / Giuseppe Raimondi. - 1963-1970. - 13 c. ; 281 x 221 mm + 7 buste. ((Lettere su carta intestata ""Istituto italiano di cultura"". - Lettere di G. R. minute ds. - Il fascicolo contiene anche pieghevole su una mostra a Londra di Giorgio Morandi (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 638 ;;0;0;;FR.A;CORRISP;FANTG; ;28/02/93;;;L 19, B 1, CI 6, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626018;;"[*Lettere, cartoline illustrate e biglietto] 1949 ottobre 1 - 1978 agosto 20, Roma [etc.] [a Giuseppe] Raimondi / Giorgio Fanti. [Lettera] 1956 luglio 30, Bologna [a] Giorgio Fanti / Giuseppe Raimondi. - 1949-1978. - 35 p. su 27 c. ; 290 x 230 mm + 17 buste + biglietto da visita (1 c.) + dattiloscritto (6 c.). ((Sei lettere su carta intestata ""L'unita"", due lettere su carta intestata ""Movimento mondiale della pace, comitato italiano"", quattro lettere su carta intestata ""Paese sera"", una lettera su carta intestata ""Il paese"". - Biglietto senza data. - Lettera di G. R. minuta ds. non firmata. - Allegata copia di articolo di G. F.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 639 ;;0;0;;FR.A;CORRISP;MARTIG; ;28/02/93;;;L 23, B 13, CI 9, R 6 (5 lettere e 1 telegramma);A ACQUISTO;Mat. document.-manoscr;Carteggio;3626016;;"[*Lettere, biglietti e cartoline illustrate] 1972 febbraio 18 - 1979 giugno 25, Pavia [etc.] [a Giuseppe] Raimondi / Clelia Martignoni. [Telegramma e lettere] 1974 febbraio 14 - 1979 aprile 14, Bologna [a] Clelia Martignoni / Giuseppe Raimondi. - 1972-1979. - 108 p. su 62 c. ; 331 x 222 mm + 34 buste. ((Una lettera su carta intestata ""Universita degli studi, casa dello studente, Pavia"". - Lettere di G. R. minute ds. non firmate. - Il fascicolo contiene anche lettera di G. R. a Vanni Scheiwiller del 24 marzo 1975 (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 640 ;;0;0;;FR.A;CORRISP;RECCM; ;28/02/93;;;L 2, CI 7, CP 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626021;;"[*Lettere, cartoline intestate e cartolina postale] 1918 maggio 29 - 1919 marzo 1, Roma [a Giuseppe] Raimondi / Mario Recchi. - 1918-1919. - 14 p. su 10 c. ; 274 x 215 mm + 2 buste + lettera (1 c.). ((Lettere e cartoline intestate ""L'epoca"". - Allegata lettera del 30 maggio 1918 di Nicola Moscardelli a G. R.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 641 ;;0;0;;FR.A;CORRISP;ROMAGN; ;28/02/93;;;L 2, T 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626019;;"[*Lettere e telegramma] 1960 luglio 24 - 1975 agosto 14, Bologna [e] Enna [a] Giuseppe Raimondi / Giovanni Romagnoli. - 1960-1975. - 3 c. ; 233 x 198 mm + 2 buste. ((Il fascicolo contiene anche lettera indirizzata a G. R. del 11 gennaio 1978 della sorella di G. Romagnoli, Tina, per la promozione di una iniziativa volta a ricordare l'opera del fratello (1 c. ; 280 x 231 mm + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 642 ;;0;0;;FR.A;CORRISP;FERRIE; ;28/02/93;;;L 10, CInt. 36, CIll. 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626022;;"[*Lettere, cartoline intestate e cartolina illustrata] 1920 marzo 15 - [1929 giugno 3], Milano [a Giuseppe] Raimondi / Enzo Ferrieri. - 1920-1929. - 67 p. su 48 c. ; 251 x 170 mm + 10 buste. ((Tutte le lettere tranne una e cartoline intestate ""Il convegno"". - Seconda data tratta dal timbro postale, una lettera, nove cartoline int. e cartolina illustrata senza data. - Il fascicolo contiene anche cartolina intestata ""Il convegno"" del 31 dicembre 1925 firmata ""la cognatina"" (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 643 ;;0;0;;FR.A;CORRISP;ZANN; ;28/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626025;;"[*Lettera] 1967 Natale, [s.l.] [a Giuseppe Raimondi] / Bruna e Luigi Zannoni. - 1967. - 1 c. ; 260 x 191 mm. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 644 ;;0;0;;FR.A;CORRISP;TIELFB; ;28/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626026;;"[*Lettera] 1965 novembre 30, Firenze [a Giuseppe] Raimondi / Franca Barbara Frittelli e Ken Tielkemeier. - 1965. - 2 p. su 1 c. ; 323 x 220 mm + 1 busta. ((Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 645 ;;0;0;;FR.A;CORRISP;TORNL; ;28/02/93;;;L 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626023;;"[*Lettere 1961] ottobre 24 - [1961] dicembre 24, Roma [a Giuseppe] Raimondi / Lorenzo Tornabuoni. - [1961]. - 3 c. ; 296 x 210 mm + 2 buste. ((Date tratte dai timbri postali. - Lettera del 24 dicembre firmata anche da Elisa Debenedetti.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 646 ;;0;0;;FR.A;CORRISP;TARUP; ;28/02/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626024;;"[*Lettera] 1970 settembre 10, Bologna [al] Direttore [de Il resto del carlino] / Pia Taruffi. - 1970. - 1 c. ; 210 x 165 mm + 1 busta. ((Busta intestata ""Il resto del carlino"". - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 647 ;;0;0;;FR.A;CORRISP;SOFFA; ;01/03/93;;;CI 2, L 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626027;;"[*Cartoline intestate e lettere] 1918 maggio 28 - 1923 giugno 13, Zona di guerra [e] Roma [a Giuseppe] Raimondi / Ardengo Soffici. - 1918-1923. - 7 p. su 5 c. ; 295 x 229 mm + 3 buste. ((Cartoline intestate ""R. esercito italiano"", una lettera su carta intestata ""Il nuovo paese"". - Il fascicolo contiene anche lettera su carta intestata ""Villa Angiolina"" del 26 maggio 1968 di A. Frener a G. R. su Soffici (2 p. su 1 c. + 1 busta) con acclusa riproduzione di un quadro di A. S. (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 648 ;;0;0;;FR.A;CORRISP;SEROA; ;01/03/93;;;L 2, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626029;;"[*Lettere] 1946 maggio 29 - 1951 maggio 9, Firenze [a Giuseppe] Raimondi / Adriano Seroni. [Lettera] 1951 maggio 11, Bologna [a Adriano] Seroni / Giuseppe Raimondi. - 1946-1951. - 3 c. ; 279 x 222 mm + 1 busta. ((Una lettera su carta intestata ""Rai radiotelevisione italiana"". - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 649 ;;0;0;;FR.A;CORRISP;PETRON; ;01/03/93;;;L 14, CI 1, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626030;;"[*Lettere e cartolina intestata] 1949 giugno 6 - 1951 gennaio 6, Roma [a Giuseppe] Raimondi / Guglielmo Petroni. [Lettera] 1949 novembre 22, Bologna [a Guglielmo] Petroni / Giuseppe Raimondi. - 1949-1951. - 23 p. su 16 c. ; 282 x 223 mm + 14 buste. ((Tutte le lettere tranne una e cartolina intestate ""La fiera letteraria"". - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 650 ;;0;0;;FR.A;CORRISP;TITTRG; ;01/03/93;;;CP 1, L 2, CI 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626028;;"[*Cartolina postale, lettere e cartolina illustrata 1918 aprile 10] - 1963 settembre 24, Milano [a Giuseppe] Raimondi / G. Titta Rosa. - [1918]-1963. - 7 p. su 4 c. ; 227 x 144 mm + 2 buste. ((Una lettera su carta intestata ""La fiera letteraria"", una lettera su carta intestata ""L'Italia letteraria, la fiera letteraria"". - Prima data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 651 ;;0;0;;FR.A;CORRISP;SINIL; ;01/03/93;;;L 49, T 1, R 8;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626031;;"[*Lettere e telegramma] 1952 dicembre 18 - 1975 agosto 15, Roma [a Giuseppe] Raimondi / Leonardo Sinisgalli. [Lettere] 1953 gennaio 27 - 1966 maggio 25, Bologna [a Leonardo] Sinisgalli / Giuseppe Raimondi. - 1952-1975. - 63 p. su 59 c. ; 297 x 223 mm + 16 buste + fotocopia (1 c.) + biglietto (1 c.) + tagliandi (2 c.) + articolo di giornale (1 c.). ((29 lettere su carta intestata ""Finmeccanica"", 1 lettera su carta intestata ""Civilta delle macchine"", 14 lettere su carta intestata ""La botte e il violino"". - Lettere di G. R. minute ds. non firmate. - Allegati fotocopia di una risposta di G. R., comunicazione di cambio di indirizzo, tagliandi postali, articolo di L. S. - Il fascicolo contiene anche lettera del 23 maggio 1966 della Segreteria direzione generale della Mobili MIM a G. R. (1 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 652 ;;0;0;;FR.A;CORRISP;TURCR; ;01/03/93;;;L 27, CI 2, BP 1, BI 1, R 13;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626032;;"[*Lettere, cartoline illustrate, biglietto postale e biglietto illustrato] 1963 settembre 16 - 1979 novembre 16, Cesena [a Giuseppe] Raimondi / Renato Turci. [Lettere] 1972 luglio 14 - 1978 dicembre 5, Bologna [a] Renato Turci / Giuseppe Raimondi. - 1963-1979. - 44 c. ; 306 x 220 mm + 13 buste + dattiloscritto (2 c.). ((3 lettere su carta intestata ""Angelo Longo editore"", 20 lettere su carta intestata ""Il lettore di provincia"", 3 lettere su carta intestata ""Societa di studi romagnoli"", una lettera su carta intestata ""Il portico, biblioteca di lettere e arti"". - Lettere di G. R. minute ds. e ms. - Allegata poesia di G. R. - Il fascicolo contiene anche: lettera di G. R. del 24 novembre 1978 alle Edizioni A. Longo e risposta del 5 dicembre 1978 di Alfio Longo per l'invio delle bozze di uno scritto (2 c. + 1 busta); fotografie (3 c.); fotocopia di un articolo di R. T. tratto da ""Impegno"" del 1970 (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 653 ;;0;0;;FR.A;CORRISP;SCHEV; ;01/03/93;;;BI 2, CI 2, L 6, R 4;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626033;;"[*Biglietti intestati, cartoline illustrate e lettere] 1955 agosto 15 - 1972 settembre 1, Milano [etc.] [a Giuseppe] Raimondi / Vanni Scheiwiller. [Lettere] 1955 luglio 23 - 1974 novembre 29, Bologna [a] Vanni Scheiwiller / Giuseppe Raimondi. - 1955-1974. - 19 p. su 14 c. ; 281 x 221 mm + 8 buste + pieghevole (1 c.) + biglietto (1 c.) + dattiloscritto (2 c.). ((Biglietti e lettere intestati ""All'insegna del pesce d'oro"". - Lettere di G. R. minute ds. non firmate. - Allegato materiale pubblicitario della casa editrice.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 654 ;;0;0;;FR.A;CORRISP;MALGL; ;01/03/93;;;L 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626034;;"[*Lettres] 1956 octobre 30 - 1956 decembre 24, Bruxelles [a Giuseppe] Raimondi / L. Malgaud. - 1956. - 8 p. su 4 c. ; 271 x 217 mm + 2 buste. ((Il fascicolo contiene anche lettera del 19 settembre 1956 di Raina Malgaud con allegati cartolina illustrata, fotografia e ordine di pagamento a favore di G. R. (8 p. su 5 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 655 ;;0;0;;FR.A;CORRISP;CALC; ;01/03/93;;;L 3, B 2, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626037;;"[*Lettere e biglietti] 1948 gennaio 14 - 1979 aprile [senza giorno], Bologna [e] Milano [a Giuseppe] Raimondi / Clara, Carlo, Frichi Calcaterra. [Lettera] 1977 febbraio 18, Bologna [a] Clara Calcaterra / Giuseppe Raimondi. - 1948-1979. - 12 p. su 6 c. ; 340 x 213 mm + 3 buste. ((Missiva del 14 gennaio 1948 con una lettera di Clara e una di Carlo, una lettera di Carlo, una lettera e un biglietto di Clara, un biglietto di Frichi. - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 656 ;;0;0;;FR.A;CORRISP;LONGH; ;01/03/93;;;L 41, R 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626036;;"[*Lettere 1936 settembre 22] - 1969 gennaio 7, Forte dei Marmi [etc.] [a Giuseppe] Raimondi / Roberto Longhi. [Lettere] 1948 dicembre 31 - 1969 febbraio 1, Bologna [a Roberto] Longhi / Giuseppe Raimondi. - [1936]-1969. - 47 p. su 44 c. ; 322 x 220 mm + 38 buste + ritaglio di giornale (1 c.). ((Due lettere su carta intestata ""La turchina"", tredici lettere su carta intestata ""Il tasso"", dodici lettere su carta intestata ""Paragone"", una lettera su carta intestata ""Istituto di storia dell'arte dell'Universita di Firenze"", una lettera su carta intestata ""Il cancello rosso"". - Prima data tratta dal timbro postale, una lettera senza data. - Lettere di G. R. minute ms. e ds. non firmate. - Allegato articolo su R. L.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 657 ;;0;0;;FR.A;CORRISP;LONGH; ;01/03/93;;;L 11, R 4;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626035;;"[*Lettere] 1939 luglio 30 - 1973 dicembre 22, Roma [etc.] [a Giuseppe Raimondi / Anna Banti [Lucia Longhi]. [Lettere] 1969 marzo 13 - 1974 gennaio 16, Bologna [a Anna] Banti [Lucia Longhi] / Giuseppe Raimondi. - 1939-1974. - 20 p. su 15 c. ; 285 x 224 mm + 10 buste + manoscritto (1 c.). ((Sei lettere su carta intestata ""Paragone"". - Tre lettere firmate Lucia Longhi. - Lettere di G. R. minute ms., una firmata. - Allegata poesia di A. B.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 658 ;;0;0;;FR.A;CORRISP;LINDS; ;01/03/93;;;L 2, R 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626038;;"[*Lettere] 1967 aprile 18 - 1967 maggio 4, Helsinki [a Giuseppe] Raimondi / Siv Lind. [Lettere] 1967 aprile 28 - 1967 maggio 9, Bologna [a] Siv Lind / Giuseppe Raimondi. - 1967. - 5 p. su 4 c. ; 297 x 220 mm + dattiloscritto (2 c.). ((Lettere di G. R. minute ds. non firmate. - Allegata presentazione editoriale del romanzo di G. R. ""L'ingiustizia"". - Il fascicolo contiene anche lettera del 20 ottobre 1966 a G. R. di Siv Nupponen con allegata traduzione in italiano (2 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 659 ;;0;0;;FR.A;CORRISP;SOLMF; ;17/02/93;;;L 3;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625379;;"[*Lettere 1963? - 1966 maggio 24, Bologna] [a Giuseppe Raimondi] / Franco Solmi. - [1963?-1966]. - 4 p. su 3 c. ; 288 x 225 mm + 1 busta. ((Due lettere su carta intestata ""Comune di Bologna, Istituzioni culturali"", una lettera su carta intestata ""Ente bolognese manifestazioni artistiche"". - Due lettere senza data, seconda data tratta dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 660 ;;0;0;;FR.A;CORRISP;PESSG; ;01/03/93;;;CI 4, B 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626039;;"[*Cartoline illustrate e biglietto] 1958 giugno 26 - 1961 settembre 8, Venezia [etc.] [a] Giuseppe Raimondi / Germano Pessarelli. - 1958-1961. - 5 c. ; 106 x 150 mm + 1 busta. ((Cartolina del 10 ottobre 1959 firmata anche da R. Bertuzzi, Meneghini e R. Ceregatto, cartoline del 7 dicembre 1959 e 31 agosto 1960 firmate anche da Bertuzzi.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 661 ;;0;0;;FR.A;CORRISP;ROFF; ;01/03/93;;;CP 2;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626040;;"[*Cartoline postali] 1950 settembre 13 - [1950 settembre 28, Ferrara] [a Giuseppe] Raimondi / Lydia [e] Mario Roffi. - 1950. - 4 p. su 2 c. ; 104 x 146 mm. ((Seconda data e luogo tratti dal timbro postale.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 662 ;;0;0;;FR.A;CORRISP;PEROG; ;01/03/93;;;L 8, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3625626;;"[*Lettere] 1963 giugno 26 - 1967 novembre 4, Venezia [a] Giuseppe Raimondi / Guido Perocco. [Lettera] 1964 dicembre 14, Bologna [a Guido] Perocco / Giuseppe Raimondi. - 1963-1967. - 11 p. su 9 c. ; 299 x 217 mm + 7 buste + dattiloscritto (5 c.). ((Due lettere su carta intestata ""Comune di Venezia, Vittore Carpaccio"", tre lettere su carta intestata ""Galleria internazionale d'arte moderna della citta di Venezia"", due lettere su carta intestata ""Museo d'arte moderna"". - Lettera del 13 luglio 1963 a firma della segreteria della mostra. - Lettera di G. R. minuta ds. non firmata. - Allegato elenco delle opere esposte alla mostra del Carpaccio. - Il fascicolo contiene anche lettera del 14 dicembre 1964 di G. R. a Giorgio e Liliana Muggia circa volume curato da Perocco su Cavaglieri (1 c.).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 663 ;;0;0;;FR.A;CORRISP;PANZP; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626042;;"[*Cartolina postale] 1916 maggio 30, Milano [a Giuseppe Raimondi] / Piero Panzini. - 1916. - 1 c. ; 90 x 141 mm. ((Ms. - Il fascicolo contiene anche lettera di Nino Meloni del 21 agosto 1915 che accompagnava un articolo di Panzini (1 c. + 1 busta).";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 664 ;;0;0;;FR.A;CORRISP;SPADP; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626041;;"[*Lettera] 1965 giugno 11, Milano [a] Giuseppe Raimondi / Pietro Spada. - 1965. - 2 c. ; 281 x 220 mm + 1 busta. ((Ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 665 ;;0;0;;FR.A;CORRISP;SPADS; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626043;;"[*Lettera 1966?] luglio 22, Cesena [a Giuseppe] Raimondi / Spada Sauro. - [1966?]. - 3 c. ; 280 x 220 mm + 1 busta. ((Anno tratto dal timbro postale. - Ms.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 666 ;;0;0;;FR.A;CORRISP;ROVEG; ;01/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626044;;"[*Lettera] 1954 dicembre 11, [s.l.] [a] Giuseppe Raimondi / Giudo Roversi. - 1954. - 1 c. ; 280 x 221 mm. ((Ds.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
RDm 667 ;;0;0;;FR.A;CORRISP;ROVER; ;01/03/93;;;L 6, R 1;A ACQUISTO;Mat. document.-manoscr;Carteggio;3626045;;"[*Lettere] 1947 marzo 31 - 1958 aprile 10, Roncrio [e] Bologna [a] Giuseppe Raimondi / Roberto Roversi. [Lettera] 1958 aprile 11, Bologna [a] Roberto Roversi / Giuseppe Raimondi. - 1947-1958. - 8 p. su 7 c. ; 280 x 219 mm + 3 buste. ((Due lettere su carta intestata ""Palmaverde, libreria antiquaria"". - Una lettera senza data. - Lettera di G. R. minuta ds. non firmata.";FA PARTE DI Mat. document.-manoscr 3621047 [*Corrispondenza di Giuseppe Raimondi]. - Fascicoli. ((Organizzata dallo stesso Giuseppe Raimondi in ordine di mittente.
