Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDq 354 ;;0;0;;FR.A;QUADERNI.2;54; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626259;;"*Varie, 2. Gennaio 1950 / [Giuseppe Raimondi]. - 1950. - 1 quaderno (12 p. ms. su 10 c. non numerate) ; 22 cm. ((Contiene vari titoli. - In cop. anche: Un giorno di neve; Il malinteso di Camus; Situaz. della letteratura in Italia. - A c. [1]: (Un sogno). - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 355 ;;0;0;;FR.A;QUADERNI.2;55; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626260;;"*Varie, 3. Febbraio, 1950 ; Spicilegio 1. / [Giuseppe Raimondi]. - 1950. - 1 quaderno (10 p. ms. su 10 c. non numerate) ; 22 cm. ((Contiene vari titoli. - In cop. anche: Vicolo Pepoli (Beatrice); Inverno (Porto Maggiore); Lago d'Amore (Bruges); Riflessione di Macbeth. - A c. [1]: Spicilegio. Un amico. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626261 *Spicilegio 1.; HA PER ALTRO TITOLO 3626262 *Spicilegio. Un amico"
RDq 356 ;;0;0;;FR.A;QUADERNI.2;58; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626276;;"*Varie. Marzo 1950 / [Giuseppe Raimondi]. - 1950. - 1 quaderno (3 p. ms. su 10 c. non numerate) ; 22 cm. ((Tit. a c. [1] e anche in cop.: Primo incontro con Cardarelli. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626277 *Primo incontro con Cardarelli"
RDq 357 ;;0;0;;FR.A;QUADERNI.2;62; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626269;;"*Dare e avere. 9 luglio 1951 / [Giuseppe Raimondi]. - 1951. - 1 quaderno (21 p. ms. su 14 c., alcune numerate irregolarmente) ; 21 cm. ((Contiene vari titoli. - In cop. anche: Rimbaud (Briciole); Valle d'Aposa con Bacchelli. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 358 ;;0;0;;FR.A;QUADERNI.2;72; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626341;;"*Appunti vari, 1952 per i racconti (prefazione) ; Alcune vecchie bolognesi / [Giuseppe Raimondi]. - 1952. - 1 quaderno (10 p. ms. su 8 c. di cui 3 numerate) ; 22 cm. ((In cop. anche: De Pisis e per Notizie dall'Emilia. - A c. [2]: 14.8.1952. - Contiene anche: Per favore, a chi legge. - Ms. - Vi sono inseriti foglio ms. (2 p. su 1 c.) e dattiloscritti ""Per favore, a chi legge"" e ""Si prega di leggere"" (6 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626342 *Alcune vecchie bolognesi"
RDq 359 ;;0;0;;FR.A;QUADERNI.2;71; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626197;;"*Cardarelli. 1952 / [Giuseppe Raimondi]. - 1952. - 1 quaderno (7 p. ms. numerate su 8 c.) ; 21 cm. ((Tit. a c. 1: Ritratto e antologia di Vincenzo Cardarelli : 6 aprile 1952. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626198 *Ritratto e antologia di Vincenzo Cardarelli"
RDq 360 ;;0;0;;FR.A;QUADERNI.2;70; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626199;;"La *casa del sogno. Racconto. 1952 / [Giuseppe Raimondi]. - 1952. - 1 quaderno (15 p. ms. numerate, su 12 c.) ; 22 cm. ((Altro tit. in cop.: ""Via dei Pelacani (Notizie dall'Emilia)"", di altra mano. - A p. 5 incollato ritaglio di inserzione pubblicitaria, a p. 6 mancante un altro ritaglio (?). - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626200 *Via dei Pelacani (Notizie dall'Emilia)"
RDq 361 ;;0;0;;FR.A;QUADERNI.2;75; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626270;;"*Dare & avere. 4. quaderno. 1952 / [Giuseppe Raimondi]. - 1952. - 1 quaderno (22 p. ms. su 12 c. non numerate) ; 22 cm. ((Contiene vari titoli. - A p. [2] incollato foglietto ms. - Ms. - Vi sono inseriti fogli ms. (3 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 362 ;;0;0;;FR.A;QUADERNI.2;73; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626275;;"*Dare e avere. 20.11.1952 / [Giuseppe Raimondi]. - 1952. - 1 quaderno (17 p. ms. su 10 c. non numerate) ; 21 cm. ((Contiene vari titoli. - Precede il tit.: entrati in Valigia delle Indie. - In cop. anche: Eluard a Bologna; La bomba di Faulkner; Isacco Babel a cavallo; Il vecchio di Hemingway; L'indicatore bolognese. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 363 ;;0;0;;FR.A;QUADERNI.2;74; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626268;;"*Dare e avere. 3. quaderno. 1952 / [Giuseppe Raimondi]. - 1952. - 1 quaderno (19 p. ms. su 12 c. non numerate) ; 22 cm. ((Contiene vari titoli. - Ms. - Vi e inserito ds. ""L'arte moderna in Emilia"" (2 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 364 ;;0;0;;FR.A;QUADERNI.2;76; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626230;;"*Paul Louis Courier. 30.11.1952 / [Giuseppe Raimondi]. - 1952. - 1 quaderno (18 p. ms. su 20 c. numerate + 2 c. numerate) ; 21 cm. ((C. 1 depennata recto/v e aggiunta 1 c. numerata 1-2. - Tit. a p. 1 bis: I libelli di Paolo Luigi Courier. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626231 I *libelli di Paolo Luigi Courier"
RDq 365 ;;0;0;;FR.A;QUADERNI.2;66; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626346;;"La *vecchia. 1952 / [Giuseppe Raimondi]. - 1952. - 1 quaderno (18 p. ms. di cui 16 numerate su 10 c.) ; 21 cm. ((In cop. anche: Mia madre. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626347 *Mia madre"
RDq 366 ;;0;0;;FR.A;QUADERNI.2;69; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626195;;"La *vecchia. 3. quaderno / [Giuseppe Raimondi]. - 1952. - 1 quaderno (11 p. ms. su 10 c. numerate da 21 a 30) ; 21 cm. ((A c. 29: Dicembre 1952. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 367 ;;0;0;;FR.A;QUADERNI.2;67; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626194;;"La *vecchia. Racconto, 1952. 1. quaderno / [Giuseppe Raimondi]. - 1952. - 1 quaderno (10 p. ms. su 10 c. numerate) ; 21 cm.  (Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 368 ;;0;0;;FR.A;QUADERNI.2;80; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626279;;"*Dare e avere / [Giuseppe Raimondi]. - 1953. - 1 quaderno (13 p. ms. su 10 c. di cui 5 numerate) ; 22 cm. ((In cop. anche: 1953; 1953?; M. Proust; Il Ruzzante; Fra pittore e letterato. - Ms. - Vi e inserito ms. ""I taccuini di Ojetti"" e foglietto di appunti (2 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 369 ;;0;0;;FR.A;QUADERNI.2;81; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626263;;"*Dare e avere. 6 febbraio 1953 / [Giuseppe Raimondi]. - 1953. - 1 quaderno (8 p. ms. su 8 c. non numerate) ; 21 cm. ((Contiene vari titoli. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 370 ;;0;0;;FR.A;QUADERNI.2;83; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626272;;"*Dare e avere. Aprile 1953 / [Giuseppe Raimondi]. - 1953. - 1 quaderno (7 p. ms. su 10 c. di cui 2 numerate 1-4) ; 21 cm. ((Contiene vari titoli. - In cop. anche: P. Valery. - Ms. - Vi e inserito foglio intitolato ""Elezioni politiche"" (1 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 371 ;;0;0;;FR.A;QUADERNI.2;87; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626221;;"*Dopo il cinema. Racconto. Agosto 1953 / [Giuseppe Raimondi]. - 1953. - 1 quaderno (16 p. ms. su 20 c. di cui 13 numerate) ; 22 cm. ((Tit. dalla cop.: Racconto : dopo il cinema. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 372 ;;0;0;;FR.A;QUADERNI.2;79; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626235;;"*Mario Cavaglieri, le pitture. 1953 ; Jean Jenet ; Il dialetto / [Giuseppe Raimondi]. - 1953. - 1 quaderno (18 p. ms. su 10 c. numerate 1-6 e 1) ; 21 cm. ((Varianti dei titoli: Le pitture di Mario Cavaglieri; Dare e avere. San Giovanni Genet martire; Necessita del dialetto. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626236 *Jean Jenet; CONTIENE ANCHE 3626237 Il *dialetto; HA PER ALTRO TITOLO 3626238 La *pittura di Mario Cavaglieri; HA PER ALTRO TITOLO 3626239 *Dare e avere. San Giovanni Genet martire; HA PER ALTRO TITOLO 3626240 *Necessita del dialetto"
RDq 373 ;;0;0;;FR.A;QUADERNI.2;78; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626217;;"Il *Pontelungo. Racconto. 1953? / [Giuseppe Raimondi]. - [1953?]. - 1 quaderno (15 p. ms. numerate su 10 c.) ; 21 cm. ((Nel tit.: 1953? aggiunto successivamente. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 374 ;;0;0;;FR.A;QUADERNI.2;84; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626281;;"*Racconto degli anni tra il 1921 e il '22. Giugno 1953 / [Giuseppe Raimondi]. - 1953. - 1 quaderno (11 p. ms. su 10 c. numerate) ; 22 cm. ((Tit. a c. 1: Una notte con la luna. - In cop. anche: Una notte con la luna (mio padre, a casa nostra); 1., di altra mano. - Ms. - Vi e inserito ritaglio di giornale con il racconto di G. R. ""Il Pontelungo"" (1 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626282 Una *notte con la luna"
RDq 375 ;;0;0;;FR.A;QUADERNI.2;85; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626266;;"*Varie. Giugno 1953 ; Dare e avere. Luglio 1953 / [Giuseppe Raimondi]. - 1953. - 1 quaderno (12 p. ms. su 10 c. numerate irregolarmente) ; 21 cm. ((Contiene vari titoli. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626267 *Dare e avere. Luglio 1953"
RDq 376 ;;0;0;;FR.A;QUADERNI.2;86; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626250;;"*Varie. Giugno - luglio 1953. Agosto 1953 (Venturina) / [Giuseppe Raimondi]. - 1953. - 1 quaderno (11 p. ms. su 10 c. di cui 4 numerate da 1 a 6) ; 22 cm. ((Contiene: Prospettive Usa; Ritagli pascaliani. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 377 ;;0;0;;FR.A;QUADERNI.2;82; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626264;;"*Varie. Marzo 1953 ; Dare e avere / [Giuseppe Raimondi]. - 1953. - 1 quaderno (10 p. ms. su 10 c. non numerate) ; 21 cm. ((Contiene vari titoli. - In cop. anche: Su Gius. Ungaretti; Dino Campana a Bologna; Leonardo erotico e, di altra mano, 1953. - A c. [3], di altra mano: Dare e avere. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626265 *Dare e avere"
RDq 378 ;;0;0;;FR.A;QUADERNI.2;89; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626345;;"Il *caffe di Petronio, rivista di Giuseppe Raimondi per l'anno 1954 : La valigia delle Indie / [Giuseppe Raimondi]. - 1954. - 1 quaderno (9 p. ms. su 10 c. non numerate) ; 21 cm. ((Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 379 ;;0;0;;FR.A;QUADERNI.2;90; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626191;;"L'*officina. 1954 / [Giuseppe Raimondi]. - 1954. - 1 quaderno (10 p. ms. su 10 c. numerate) ; 21 cm. ((In cop. anche: Racconto. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 380 ;;0;0;;FR.A;QUADERNI.2;92; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626343;;"*Varie. Giugno 1954 : Elegia all'Italia / [Giuseppe Raimondi]. - 1954. - 1 quaderno (6 p. ms. numerate su 6 c.) ; 22 cm. ((Tit. a p. 1: Elegia all'Italia. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626344 *Elegia all'Italia"
RDq 381 ;;0;0;;FR.A;QUADERNI.2;93; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626335;;"*Varie. Giugno 1954. 1. Manet / [Giuseppe Raimondi]. - 1954. - 1 quaderno (8 p. ms. di cui 6 numerate su 10 c.) ; 21 cm. ((In cop. anche: Manet, per il testo della monografia di Garzanti. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 382 ;;0;0;;FR.A;QUADERNI.2;95; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626371;;"L'*album del Belgio : Il lago d'Amore / [Giuseppe Raimondi]. - 1974. - 1 quaderno (3 p. ms. su 10 c. non numerate) ; 21 cm. ((Tit. a c. [1]: Il lago d'Amore. - A c. [3]: 18 luglio 1974, 21 luglio 1974. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626372 Il *lago d'Amore"
RDq 383 ;;0;0;;FR.A;QUADERNI.2;97; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626310;;"*Quadretti e capricci. 30.5.76 ; Gli angeli sono fra di noi : nuova versione. Giugno '76 ; Dove incomincia il Reno. 12/7/76 ; Le giornate di questa lunga estate : versione 1. Luglio 76 / [Giuseppe Raimondi]. - 1976. - 1 quaderno (11 p. ms. su 10 c. di cui alcune numerate irregolarmente) ; 21 cm. ((A c. [2]v: 11.6.1976; a c. [8]: 12 luglio 1976. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626311 *Dove incomincia il Reno. 12/7/76; CONTIENE ANCHE 3626312 Le *giornate di questa lunga estate : versione 1. Luglio 76; CONTIENE ANCHE 3626313 Gli *angeli sono fra di noi : nuova versione. Giugno '76"
RDq 384 ;;0;0;;FR.A;QUADERNI.2;101; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626243;;"Gli *amici di mio padre. 1977 / [Giuseppe Raimondi]. - 1977. - 1 quaderno (4 p. ms. su 8 c. di cui 2 numerate) ; 21 cm. ((Tit. a c. 1: Gli amici di mio padre al caffe. - In cop. dopo il tit.: ""Resto del carlino"", di altra mano. - Ms. - A c. 3: 7 sett. 1977. - Contiene anche ms. dallo stesso tit. su foglio protocollo (3 p. su 1 c.).";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626244 Gli *amici di mio padre al caffe"
RDq 385 ;;0;0;;FR.A;QUADERNI.2;98; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626241;;"Gli *anni del ginnasio. 27.2.1977 / [Giuseppe Raimondi]. - 1977. - 1 quaderno (4 p. ms. numerate su 10 c.) ; 21 cm. ((In cop. dopo il tit.: ""Il resto del carlino"", di altra mano. - A c. 4: Domenica, 27 febbraio 1972. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi."
RDq 386 ;;0;0;;FR.A;QUADERNI.2;104; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626227;;"Il *capitano dei termosifoni. 30 ottobre 1977 / [Giuseppe Raimondi]. - 1977. - 1 quaderno (10 p. ms. su 10 c. numerate da 1 a 8) ; 21 cm. ((Tit. a c. 1: Racconto senza titolo, (La favola del vecchio), Il capitano dei termosifoni. - In cop. dopo il tit.: ""Resto del carlino"", di altra mano. - A c. 8: sabato 29 ottobre 1977. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; HA PER ALTRO TITOLO 3626228 La *favola del vecchio"
RDq 387 ;;0;0;;FR.A;QUADERNI.2;99; ;10/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3626319;;"*Fotografia di Soldati. 27.4.1977 ; Appunti su Joseph Conrad / [Giuseppe Raimondi]. - 1977. - 1 quaderno (9 p. ms. su 10 c. alcune delle quali numerate irregolarmente) ; 21 cm. ((A c. [7]: 17.5.977. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621048 [*Quaderni manoscritti] / Giuseppe Raimondi. - 1915-1981. - 140 quaderni ; 22 cm. ((Seconda serie di quaderni contenenti appunti, minute di racconti, recensioni, articoli. La serie è stata riordinata cronologicamente in analogia alla prima, cosi organizzata dallo stesso Giuseppe Raimondi.; CONTIENE ANCHE 3626320 *Appunti su Joseph Conrad"
