Inventario;Tipo materiale dell'inventario;Valore inventariale;Prezzo acquisto;Dati scarto/cancellazione;Sezione;Collocazione;Specificazione;Sequenza;Data inv.;Stato copia;Disponibilità;Precisazione inventario;Tipo provenienza;Tipo materiale;Tipo documento;Id.;Id. SBN;Descrizione isbd;Legami con titoli superiori o supplementi
RDa 230 ;;0;0;;FR.A;ARTICOLI1;1969;06.26 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627457;;"*Joyce come pittore / [Giuseppe Raimondi]. - 1969. - 5 p. su 4 c. ; 28 cm. ((Il resto del carlino 26.6.1969. - Nel quaderno degli Indici compare la dicitura ""si 1974"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 231 ;;0;0;;FR.A;ARTICOLI1;1969;06.29 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627459;;"Il *Settecento veneziano a Palazzo Ducale / [Giuseppe Raimondi]. - 1969. - 5 c. ; 28 cm. ((Il resto del carlino 29.6.1969. - Nel quaderno degli Indici compare con il tit. ""L'ultimo fulgore di Venezia : (dal Ricci al Tiepolo)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627460 L'*ultimo fulgore di Venezia : (dal Ricci al Tiepolo)"
RDa 232 ;;0;0;;FR.A;ARTICOLI1;1969;06.12 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627458;;"*Noia delle vacanze / [Giuseppe Raimondi]. - 1969 giugno 12. - 4 c. ; 28 cm. ((Il resto del carlino 3.7.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 233 ;;0;0;;FR.A;ARTICOLI1;1969;06.30 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627461;;"L'*eta della poesia / [Giuseppe Raimondi]. - 1969 giugno 30. - 4 c. ; 28 cm. ((Il resto del carlino 9.7.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 234 ;;0;0;;FR.A;ARTICOLI1;1969;08.06 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627463;;"*Firenze di Emilio Cecchi / [Giuseppe Raimondi]. - 1969. - 5 p. su 4 c. ; 28 cm. ((Il resto del carlino 6.8.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 235 ;;0;0;;FR.A;ARTICOLI1;1969;07.03 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627464;;"*De Pisis alla mostra di Verona / [Giuseppe Raimondi]. - 1969 luglio 3. - 4 c. ; 28 cm. ((Il resto del carlino 12.8.1969. - Nel quaderno degli Indici compare con il tit. ""De Pisis ""stendhaliano"" : (mostra Verona)"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627465 *De Pisis ""stendhaliano"" : (mostra Verona)"
RDa 236 ;;0;0;;FR.A;ARTICOLI1;1969;08.25 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627462;;"Il *diario del pittore / [Giuseppe Raimondi]. - 1969 agosto 25. - 5 c. ; 28 cm. ((Il resto del carlino 2.9.1969. - Nel quaderno degli Indici compare la dicitura ""si 1974"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 237 ;;0;0;;FR.A;ARTICOLI1;1969;09.03 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627467;;"La *mostra di Nicolo dell'Abate all'Archiginnasio / [Giuseppe Raimondi]. - 1969 settembre 3. - 4 c. ; 28 cm. ((Il resto del carlino 4.9.1969. - Nel quaderno degli Indici compare con il tit. ""Otto giocatori ai tarocchi : (Nicolo dell'Abate - Archiginnasio)"". - Tra le pp. 1 e 2 e inserito foglietto ms. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627468 *Otto giocatori ai tarocchi : (Nicolo dell'Abate - Archiginnasio)"
RDa 238 ;;0;0;;FR.A;ARTICOLI1;1969;09.13 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627466;;"I *cinquant'anni della ""Ronda"" / [Giuseppe Raimondi]. - 1969 settembre 13. - 4 c. ; 28 cm. ((Il resto del carlino 24.9.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 239 ;;0;0;;FR.A;ARTICOLI1;1969;10.06 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627470;;"*Mario Cavaglieri / [Giuseppe Raimondi]. - 1969 ottobre 6. - 5 c. ; 28 cm. ((Il resto del carlino 8.10.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 240 ;;0;0;;FR.A;ARTICOLI1;1969;10.07 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627469;;"*Stretta di mano a Lorenzo Gigli / [Giuseppe raimondi]. - 1969 ottobre 7. - [3] c. ; 28 cm. ((Gazzetta del popolo 22.10.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 241 ;;0;0;;FR.A;ARTICOLI1;1969;10.25 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627471;;"Una *lettera per Hemingway / [Giuseppe Raimondi]. - 1969. - 4 c. ; 28 cm. ((Il resto del carlino 25.10.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 242 ;;0;0;;FR.A;ARTICOLI1;1969;10.31 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627473;;"*Gustave Courbet a Villa Medici / [Giuseppe Raimondi]. - 1969. - 5 c. ; 28 cm. ((Il resto del carlino 31.10.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 243 ;;0;0;;FR.A;ARTICOLI1;1969;11.08 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627472;;"*Piccolo bilancio / [Giuseppe Raimondi]. - 1969 novembre 8. - 5 p. su 4 c. ; 28 cm. ((Il resto del carlino 18.11.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 244 ;;0;0;;FR.A;ARTICOLI1;1969;11.18 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627474;;"*Valori plastici / [Giuseppe Raimondi]. - 1969 novembre 18. - 5 c. ; 28 cm. ((Il resto del carlino 26.11.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 245 ;;0;0;;FR.A;ARTICOLI1;1969;12.09 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627475;;"*Solitudine e memoria / [Giuseppe Raimondi]. - 1969 dicembre 9. - 4 c. ; 28 cm. ((Il resto del carlino 20.12.1969. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 246 ;;0;0;;FR.A;ARTICOLI1;1970;02.07 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627476;;"*Finale su Meryon / [Giuseppe Raimondi]. - 1970. - 5 c. ; 28 cm. ((Il resto del carlino 12.2.1970. - A c. 1 anche: 7.2.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 247 ;;0;0;;FR.A;ARTICOLI1;1969;12.22 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627477;;"Le *pitture di Bologna / [Giuseppe Raimondi]. - 1969 dicembre 22. - 4 c. ; 28 cm. ((Il resto del carlino 7.1.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 248 ;;0;0;;FR.A;ARTICOLI1;1970;01.09 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627478;;"Il *mio dialetto / [Giuseppe Raimondi]. - 1970 gennaio 9. - 5 c. ; 28 cm. ((Il resto del carlino 18.1.1970. - Nel quaderno degli Indici compare la dicitura ""si 1974"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 249 ;;0;0;;FR.A;ARTICOLI1;1970;01.21 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627479;;"*Carlo Saraceni / [Giuseppe Raimondi]. - 1970. - 5 c. ; 28 cm. ((Il resto del carlino 21.1.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 250 ;;0;0;;FR.A;ARTICOLI1;1970;01.28 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627480;;"*Scrittore allo specchio / [Giuseppe Raimondi]. - 1970 gennaio 28. - 4 c. ; 28 cm. ((Il resto del carlino 31.1.1970. - Nel quaderno degli Indici compare la dicitura ""si 1974"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 251 ;;0;0;;FR.A;ARTICOLI1;1970;02.10 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627481;;"Una *mensola di libri / [Giuseppe Raimondi]. - 1970 febbraio 10. - [2] p. su 1 c. ; 28 cm. ((Il resto del carlino 23.2.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 252 ;;0;0;;FR.A;ARTICOLI1;1970;02.15 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627482;;"*Sergio Vacchi / [Giuseppe Raimondi]. - 1970 febbraio 15. - [3] p. su 2 c. ; 28 cm. ((Il resto del carlino 18.2.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 253 ;;0;0;;FR.A;ARTICOLI1;1970;03.26 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627483;;"La *conchiglia di Rembrandt / [Giuseppe Raimondi]. - 1970 marzo 26. - 4 c. ; 28 cm. ((Il resto del carlino 7.4.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 254 ;;0;0;;FR.A;ARTICOLI1;1970;04.08 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627484;;"*Come un dagherrotipo / [Giuseppe Raimondi]. - 1970 aprile 8. - 4 c. ; 28 cm. ((Il resto del carlino 14.4.1970. - Il tit. a c. 1 e di altra mano. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 255 ;;0;0;;FR.A;ARTICOLI1;1970;04.15 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627486;;"*Amicizie letterarie / [Giuseppe Raimondi]. - 1970 aprile 15. - 5 p. su 4 c. ; 28 cm. ((Il resto del carlino 28.4.1970. - Nel quaderno degli Indici compare la dicitura ""no 1974"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 256 ;;0;0;;FR.A;ARTICOLI1;1970;05.04 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627485;;"Il *Tiziano di Pallucchini / [Giuseppe Raimondi]. - 1970 maggio 4. - 4 c. ; 28 cm. ((Il resto del carlino 29.7.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 257 ;;0;0;;FR.A;ARTICOLI1;1970;05.25 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627488;;"*Castelli in Ispagna / [Giuseppe Raimondi]. - 1970 maggio 25. - [6] p. su 2 c. ; 28 cm. ((Il resto del carlino 16.6.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 258 ;;0;0;;FR.A;ARTICOLI1;1970;06.03 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627487;;"*Letteratura e pittura / [Giuseppe Raimondi]. - 1970. - 5 p. su 4 c. ; 28 cm. ((Il resto del carlino 3.6.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
RDa 259 ;;0;0;;FR.A;ARTICOLI1;1970;07.01 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627489;;"*Apollinaire alla Montagnola / [Giuseppe Raimondi]. - 1970 luglio 1. - 5 p. su 4 c. ; 28 cm. ((Il resto del carlino 8.7.1970; La nazione 8.7.1970. - Nel quaderno degli Indici compare con il tit. ""Apollinaire a Bologna"". - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"").; HA PER ALTRO TITOLO 3627490 *Apollinaire a Bologna"
RDa 260 ;;0;0;;FR.A;ARTICOLI1;1970;07.28 ;12/03/93;;;;A ACQUISTO;Mat. document.-manoscr;Testo manoscritto;3627491;;"*Bolognesi scrittori del 1918 / [Giuseppe Raimondi]. - 1970 luglio 28. - 5 p. su 4 c. ; 28 cm. ((Il resto del carlino 26.8.1970. - Ms.";"FA PARTE DI Mat. document.-manoscr 3621050 [*Manoscritti] / Giuseppe Raimondi. - 1960-1976. - 17 carpette ; 32 cm. ((Minute di articoli, racconti, quasi tutte su mezzi fogli protocollo, ordinate da Giuseppe Raimondi in carpette per anno, con indici. - Pubblicati su Il resto del carlino e altri periodici (cfr., anche per le date di pubblicazione, gli Indici fatti tenere dallo stesso G. R. ""Arte, Letteratura, Narrativa, Poesia: articoli pubblicati dal 1955: Il mondo, Il resto del carlino, La nazione, Corriere della sera, giornali vari"")."
