"Notebook","Title","Page count"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq99/object","Giotto. 12.3.1959","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq387/object","Fotografia di Soldati. 27.4.1977","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq387/object","Fotografia di Soldati. 27.4.1977 ; Appunti su Joseph Conrad","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq10/object","Dare & avere : giugno 1954","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq190/object","Racconto di Natale","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq190/object","Racconto di Natale ; I ragazzi di San Gessoli. 4.1.1964","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq80/object","La trattoria dei cacciatori","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq80/object","La trattoria dei cacciatori ; Ritorno a Pontecchio. Maggio 958","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq159/object","La peste di Bologna","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq128/object","Alla stazione di Astapovo. 28.10.1960","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq128/object","Alla stazione di Astapovo. 28.10.1960 ; I poeti di Parigi. 5.11.960","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq265/object","La visita di capodanno","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq139/object","La pista degli automobilini. 13.4.1961","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq139/object","La pista degli automobilini. 13.4.1961 ; Un dialogo di Leopardi. 25.4.1961 ; Fantasia sullo scultore Brancusi. 16.5.1961","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq274/object","Gli invitati nella stanza : 1. stesura. Settembre 1972","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq370/object","Dare e avere. Aprile 1953","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq237/object","La signorina Mercedes. 12.1.1968 ; Deserto sulla terra. 27.1.1968","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq237/object","La signorina Mercedes. 12.1.1968","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq233/object","Monsieur Ingres. 29.11.67","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq30/object","Bastianino  detto ""Gratella""","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq273/object","I fiammiferi svedesi : racconto. 18.8.1972","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq275/object","Topografia di un quartiere : racconto. 21.6.72 ; Ingresso a Ferrara. 27.6.72 ; Una favola : racconto. 4.7.72","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq275/object","Topografia di un quartiere : racconto. 21.6.72","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq119/object","Il viaggio del Canova. 12.5.960","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq119/object","Il viaggio del Canova. 12.5.960 ; Gli amici a pranzo. 22.5.60 ; La cestina del gelato. 7.6.60","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq43/object","Tempo di guerra : per Radio Milano","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq176/object","Il Caravaggio a Napoli. 25.3.63","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq176/object","Il Caravaggio a Napoli. 25.3.63 ; Malumore di marzo. 31.3.63","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq185/object","Longanesi a Tolentino. 24.9.1963","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq185/object","Longanesi a Tolentino. 24.9.1963 ; Ritorno del Ruzzante. 7.10.1963 ; Govoni e De Pisis, pittori ferraresi. 12.10.1963","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq418/object","Scultura pisana : mostra 1946","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq40/object","Valigia delle Indie. Marzo 1956","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq215/object","Il pittore Giovanni Romagnoli. 15.12.65","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq215/object","Il pittore Giovanni Romagnoli. 15.12.65 ; La mostra della scultura bolognese del Settecento. 20.12.65 ; Il letto alla francese. 3 gennaio 1966","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq135/object","Una tragedia ad Anversa ; Jouhandeau, un figlio della Chiesa. 20.9.1959","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq135/object","Una tragedia ad Anversa","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq346/object","Angela, 2.","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq246/object","Un tramonto : racconto. 10.9.968","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq246/object","Un tramonto : racconto. 10.9.968 ; Il postiglione d'Europa : (Magalotti). 1.10.1968 ; La scultura francese del '700. 16.10.1968","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq353/object","Varie. 1. Gennaio 1950","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq287/object","Un angelo nella citta. 10 settembre 1973","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq232/object","Trama per un racconto. 19, 20 novembre 1967","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq232/object","Trama per un racconto. 19, 20 novembre 1967 ; Tempo di guerra. 22.11.67 ; Il fiore della canna. 27.11.67","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq268/object","Quasi una favola : racconto. 13.11.71 ; Il cavallino bianco : racconto. 8.2.1972","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq268/object","Quasi una favola : racconto. 13.11.71","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq433/object","Il signor Luigi. 2.","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq158/object","Le stampe del Piranesi. 21.5.962 ; Pascoli, e il paesaggio di Romagna. 28.3.962 ; Il canonico Malvasia. 6.4.962","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq158/object","Le stampe del Piranesi. 21.5.962","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq294/object","Il guantaio : racconto","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq365/object","La vecchia. 1952","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq356/object","Varie. Marzo 1950","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq180/object","Giulio Carpioni ""introverso e imprevedibile""","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq129/object","Il canditaio : racconto","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq129/object","Il canditaio : racconto ; I disegni di Paul Klee. 15.12.960","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq37/object","La valigia delle Indie. Febbraio-gennaio 1956","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq13/object","Rimbaud. Novembre 1954","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq127/object","Apollinaire e le arti figurative : per la mostra Apollinaire a Roma","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq351/object","Spicilegio 2. Febbraio 1950","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq301/object","Carlo Carra via Vivaio, 16. 1976","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq257/object","La fine di qualcosa : racconto. 21.11.1969 ; Ungaretti. 25.11.969 ; Un ritratto a pastello. 27.11.1969","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq257/object","La fine di qualcosa : racconto. 21.11.1969","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq251/object","Giuseppina : racconto. 13.2.969 ; Il sogno di Lisa : racconto. 5.3.69","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq251/object","Giuseppina : racconto. 13.2.969","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq218/object","La lettera della befana. 22.1.966","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq218/object","La lettera della befana. 22.1.966 ; La causa lunga. 5.3.966","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq59/object","Varie : (Valigia ecc.). 29.7.1957","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq202/object","Il fiume nella citta. 8.1.965","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq220/object","Un Oscar per Cardarelli. 8.3.966 ; La primavera di Laforgue. 8.3.1967 ; La brutta ""storia"" dei Canti Orfici. 27.3.1967","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq220/object","Un Oscar per Cardarelli. 8.3.966","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq22/object","La valigia delle Indie","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq70/object","Varie","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq300/object","La favola di Narciso. 16/17.3.75","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq300/object","La favola di Narciso. 16/17.3.75 ; Prima di sera. 19.3.75","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq277/object","La Negresse di Rembrandt. 5.6.72","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq277/object","La Negresse di Rembrandt. 5.6.72 ; Il sacrificio di Isacco. 3.8.72","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq334/object","Cartesio da Pascal : (Una visita di Cartesio da Pascal, settembre 1947)","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq169/object","Un vecchio generale d'artiglieria : (Laclos). 8.12.962","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq169/object","Un vecchio generale d'artiglieria : (Laclos). 8.12.962 ; Ritrattino di Antonio Baldini. 10.12.962 ; La fiera di Santa Lucia. 15.12.962","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq60/object","Valigia e varie. Luglio 1957","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq78/object","Pascoli e gli italiani ; L'autunno di Montaigne. Aprile 1958","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq78/object","Pascoli e gli italiani","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq216/object","I grandi maestri dell'incisione","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq216/object","I grandi maestri dell'incisione ; Strenne e libri d'arte Bolaffi. 8.1.1966 ; Il manierismo in pittura. 12.1.1966","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq36/object","Lavori al casello due : racconto. Febbraio 1956","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq211/object","Capriccio sulle conchiglie. 1.10.1965 ; Hemingway a Venezia. 5.10.965 ; L'Enciclopedia di Diderot. 13.10.965","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq211/object","Capriccio sulle conchiglie. 1.10.1965","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq262/object","La scarpetta di porcellana : racconto. 16.6.1970","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq61/object","Varie. 16 luglio 957","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq145/object","La mostra di Giovanni Romagnoli. Agosto 1961","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq123/object","Estaminet La Fleur en Papier Dore : (Il mondo)","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq123/object","Estaminet La Fleur en Papier Dore : (Il mondo) ; I piaceri della pittura di Cecchi","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq347/object","I bolognesi del Trecento. (1950)","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq148/object","Un proletario al Louvre ; Al museo Rodin","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq148/object","Un proletario al Louvre","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq118/object","Il Radiguet per Guanda. Maggio 1960","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq419/object","La tragedia di Macbeth. Atto 1.","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq63/object","Pittori toscani sul muro : mostra al Forte di Firenze : 1. agosto 1957","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq117/object","La villeggiante di San Luca. 6.4.1960","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq117/object","La villeggiante di San Luca. 6.4.1960 ; Campo di ebrei. 25.4.960 ; Il taccuino del volontario. 3.5.960","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq76/object","Le lettere di Campana e di Sibilla : 2. articolo ; Neve di marzo : (Cocteau). Marzo 1958","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq76/object","Le lettere di Campana e di Sibilla : 2. articolo","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq194/object","L'altare di Gries. 8.2.1964","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq194/object","L'altare di Gries. 8.2.1964 ; L'uomo sotto il portico. 24.4.1964","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq91/object","Il Bellotto a Varsavia. 6.12.958","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq91/object","Il Bellotto a Varsavia. 6.12.958 ; Considerazioni su Don Giovanni. 12.12.958","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq298/object","Ricordo di Ardengo Soffici. Marzo 1975","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq428/object","(La) bassa ferrarese","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq71/object","Pittura e Controriforma : (Mondo) ; Il signor Carlo : (Carlino)","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq71/object","Pittura e Controriforma : (Mondo)","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq33/object","Progetti di novelle (o racconti) : gennaio 1956","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq96/object","Una domenica di febbraio. 15.2.1959","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq96/object","Una domenica di febbraio. 15.2.1959 ; Il bottaio del Comunale. 25.3.959","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq111/object","Sul prato di Villa Corni ; Il ""nominato"" Domenico Giordani ; Su William Faulkner. Nov. dicembre 1959","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq111/object","Sul prato di Villa Corni","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq57/object","Valigia e varie. Maggio 1957","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq121/object","Noterella su Diego Valeri","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq289/object","Incontri bolognesi con Dino Campana","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq432/object","Il signor Luigi : racconto","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq290/object","Giuseppe Raimondi e i suoi amici : mostra di manoscritti, lettere, disegni e pitture, albi, riviste, fotografie e curiosita varie da servire come storia di una generazione di scrittori e artisti del nostro tempo, da tenersi in Bologna per l'interesse dei cittadini e della gente di studio, nell'anno 1973 : l'ingresso e libero a tutti","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq29/object","Valigia delle Indie","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq5/object","Teste - Valery. 1954","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq55/object","Varie e Valigia. 10 aprile 1957","10 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq454/object","Con Longhi (dopo la liberazione) : 1945","22 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq2/object","Argomenti per i racconti : 2. volume. 1954","22 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq442/object","[Quaderno manoscritto]","22 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq343/object","Varie. 1949 : (Angela)","22 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq337/object","Archivio del Giuseppe. 1948","22 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq308/object","[Giuseppe il falegname","5 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq308/object","[Giuseppe il falegname ; Troppe le fotografie di giornale]","5 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq6/object","L'osteria di Paderno : Racconti. (1954)","20 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq344/object","Varie. 1949","20 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq322/object","Appunti vari su Mario Cavaglieri. Dicembre 1953 ; Progetto di una mostra di De Pisis. Ivrea 1954","20 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq322/object","Appunti vari su Mario Cavaglieri. Dicembre 1953","20 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq364/object","Paul Louis Courier. 30.11.1952","20 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq371/object","Dopo il cinema. Racconto. Agosto 1953","20 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq450/object","Notizie dall'Emilia","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq456/object","Leda : una favola antica : 1951","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq457/object","Passo del San Bernardo : 1952","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq453/object","Rimbaud & compagnia : (Germain Nouveau, Paul Verlaine, Charles Cros, etc.)","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq458/object","Mostra De Pisis : Firenze, 1952","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq460/object","Ottone Rosai","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq3/object","Argomenti per i racconti : 2. volume. 1954","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq452/object","Appunti per il ""Racconto del 1922""","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq349/object","La casa del sogno (Via Pelacani, il nonno, zio Biagio, ecc.) ; Appunti per De Pisis : dicembre 1950","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq349/object","La casa del sogno (Via Pelacani, il nonno, zio Biagio, ecc.)","16 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq93/object","Pubblicita economica : anno 1914 : Resto del carlino","4 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq438/object","[Appunti]","32 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq341/object","Varie. 1948","32 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq319/object","Varie : Marcel Proust. 1946-47. 1948","32 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq396/object","Andare verso il fuoco dell'officina : versione definitiva","32 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq439/object","Articolo Caletti","32 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq441/object","Una piazza nella notte : diverse versioni","46 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq441/object","Una piazza nella notte : diverse versioni ; Andare verso il fuoco dell'officina : diverse versioni","46 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq340/object","Per la mostra di Mario Pozzati. Febbraio 1948","7 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq46/object","Sui Carracci. Agosto 1956","7 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq437/object","Una notte con la luna. 2.","6 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq380/object","Varie. Giugno 1954 : Elegia all'Italia","6 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq395/object","Ramo, polvere di ricordo","6 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq94/object","Le chiese nella citta. 9.1.1959","6 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq389/object","L'orologiaio di Blaise Pascal. 30.11.1977 ; La lanterna magica di Henry Brulard","6 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq389/object","L'orologiaio di Blaise Pascal. 30.11.1977","6 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq278/object","Immagine dell'acqua : racconto. 20.7.1972 ; Il viola di una fodera di paletot : racconto. 28.8.1972","6 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq278/object","Immagine dell'acqua : racconto. 20.7.1972","6 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq325/object","Domenico Giordani. (1940). 2. quaderno","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq348/object","Varie. 2. 1946. 1947. 1948","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq426/object","Giuseppe in Italia. 5. quaderno : (capitoli dal 26 al 35)","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq332/object","Goethe. 1944","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq310/object","Bartarolo e Calzolaretto pittori ferraresi. 1937-1945","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq333/object","Pascal. 2. quaderno. 1944","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq312/object","Anni di Bologna : (note al Domenico Giordani)","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq312/object","Anni di Bologna : (note al Domenico Giordani) ; Appunti vari, 2. quaderno. 1942-1943","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq425/object","Giuseppe in Italia. 3. quaderno","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq317/object","Varie. 1946. 1947","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq336/object","Varie. 1947 : (la mia generazione letteraria) ; Giuseppe in Italia : primi appunti","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq336/object","Varie. 1947 : (la mia generazione letteraria)","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq339/object","Giuseppe in Italia. 6. quaderno ; Archivio del Giuseppe in Italia. (1948)","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq339/object","Giuseppe in Italia. 6. quaderno","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq314/object","Baudelaire. 1942-1943. Nuovi appunti","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq451/object","Viaggi in Belgio : (Nerval, Baudelaire, Rimbaud)","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq327/object","Baudelaire. 1942. (Traduzioni)","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq328/object","Gian Girolamo Savoldo","40 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq338/object","Dialogo di Plotino e Porfirio","26 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq1/object","Argomenti per i racconti. 1954 : (2. volume)","26 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq416/object","[Quaderno manoscritto]","29 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq459/object","Domenica di maggio : (Bruges '49)","24 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq423/object","Morandi","24 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq422/object","Dominique","24 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq421/object","L'arte italiana in Belgio","24 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq313/object","Anni di Bologna : Giornale ordinario. 1942-1943. 1945","39 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq330/object","Pascal. 1943. 1. quaderno","39 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq331/object","Pierre-Joseph Proudhon. 1943","38 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq315/object","Giuseppe in Italia : (Poesia e verita). 1944. 2. quaderno","38 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq316/object","Giuseppe in Italia. 1. quaderno","38 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq316/object","Giuseppe in Italia. 1. quaderno ; Appunti vari. 3. quaderno. 1944. 1945","38 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq335/object","Giuseppe in Italia. 4. quaderno : (capitoli dal 17. al 25.)","38 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq309/object","[Appunti]","38 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq342/object","Angela (dopo Dominique). 1949","14 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq44/object","Valigia delle Indie : (da fare) : appunti, argomenti. Maggio 1956, giugno","14 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq357/object","Dare e avere. 9 luglio 1951","14 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq324/object","[1923 : appunti e abbozzi diversi]","88 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq27/object","Valigia delle Indie. Settembre 1955","9 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq352/object","La tragedia di Macbeth. Atto 1.","18 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq19/object","Gerard de Nerval. 1951 ; Un sogno [dell'anno '43]. 1953 : (al mi papa l'e anda a la fira)","18 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq19/object","Gerard de Nerval. 1951","18 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq394/object","Poesie","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq446/object","[Quaderno manoscritto]","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq318/object","Pascal. Marzo 1980","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq399/object","Un catalogo meglio di un romanzo. Gennaio 1979","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq414/object","Baudelaire e Parigi. Marzo 1980","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq412/object","Ungaretti fra gli scrittori del suo tempo. 18.10.79, Resto del C.","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq326/object","Appunti vari. 1942","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq345/object","Il vecchio album. 1949","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq311/object","Studio sui disegni","36 carte"
"https://w3id.org/giuseppe-raimondi-lod/notebook/rdq311/object","Studio sui disegni ; Appunti per D. Giordani","36 carte"
